,id,name,address,coor,city,phone,website,email,description,charity_number,company_number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
138,b8e7af6c-7c0b-40c5-96cb-ef951bf0592c,Kooth,,"(None, None)",,,https://www.kooth.com/,,"Kooth is a free, safe and anonymous online mental health service.   We are available to use 24/7 and 365 days a year. Here's what you can access anytime. Discussion boards live forums  helpful articles  Self help tools (Journals and Goal Tracking) Our professional support live chat availability times are as follows: Monday to Friday: 12pm - 10pm Saturday and Sunday 6pm - 10pm Hours may vary during the Christmas period, new year period and bank holidays.  We are commissioned by the NHS, charities, local authorities, and businesses and a BACP accredited service. We provide free online counselling, a safe and supportive community with peer-led support, along with self-help and wellbeing tools for children and young people.  All of our counsellors are trained, qualified and used to working with young people. As a service Kooth is self-referral based with no waiting lists or criteria needed to access our support.  Our community is friendly, supportive and inclusive. In the Kooth Community, you can receive peer-led support from other young people on our Live Forums, Discussion Boards, and Magazine or share advice and express yourself in a safe space.  Self-help and wellbeing tools such as the Kooth Journal, Goal Setting and 22 different Mini-Activities are also there to support you and your wellbeing. All of our support can be accessed at www.kooth.com",,12526594,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
139,ce1727b5-6fc9-4b13-ab63-6fb1bdf20d13,MenWalkTalk,,"(None, None)",,,https://menwalktalk.co.uk/,hello@menwalktalk.co.uk,"MenWalkTalk support, organise and deliver Walk & Talk groups for Men aged over 18 across England, Facilitated by a trained Volunteer 'Walk-Leader'.   Groups are designed to be safe spaces for Men to meet other guys, support one another and find ways to better manage any mental health worries. Safeguarding is important to MenWalkTalk, and MenWalkTalk is not a crisis support organisation but volunteers will always offer safety planning for guys who appear to be in crisis.",1188361,,Closed,Closed,Closed,Closed,Closed,10:00 – 12:30,Closed
140,e17e3d2f-8fed-4c63-b358-db7bc947bf2e,CALM (Campaign Against Living Miserably),,"(None, None)",,0800585858,https://thecalmzone.net/,,"Campaign Against Living Miserably (CALM) is leading a movement against suicide through vital, life-saving support, impactful campaigns and collective action.  Our Helpline and Webchat are open 5pm – midnight 365 days a year, and we can talk to you about whatever is getting you down.  These are free, anonymous and confidential services. Calls & Chats are taken by trained staff who are there to listen, support, inform and signpost.",1110621,,17:00 – 23:59,17:00 – 23:59,17:00 – 23:59,17:00 – 23:59,17:00 – 23:59,17:00 – 23:59,17:00 – 23:59
141,ef5225cc-d1ea-4ad6-8d78-d48a7e9de787,Sport in Mind Buckinghamshire,,"(None, None)",,01189479762,https://www.sportinmind.org/,info@sportinmind.org,"Sport in Mind groups offer a wide range of sports and physical activities to suit everyone, regardless of age, gender, mobility, ethnicity sexual orientation or ability and open to anyone over 17 experiencing mental health problems as well as carers. All our groups are delivered in a safe, supportive and fun environment and take place on the same day at the same time every week at various locations, so to find which session is closest to you, please check out our website www.sportinmind.org. We deliver lots of different activities, including: walking, dance and movement, gardening, table tennis, football, yoga, Tai Chi, badminton plus more, as well as any of the equipment too. The sessions are drop-in, so there is no need to book in advance or be referred and we welcome you to bring a family member or friend along with you to join in for your first few sessions.  Sport in Mind Is the UK’s leading mental health sports charity Works in partnership with the amazing NHS in order to aid recovery, promote mental wellbeing, improve physical health, combat social isolation and empower people to move their lives forward in a positive direction.  If you have any questions, please get in touch, we would love to hear from you.",1161323,,24 Hours,Closed,Closed,Closed,Closed,Closed,Closed
142,fd01af1e-2525-48e9-b8a8-30fac370dc94,Warriorkind,,"(None, None)",,,https://warriorkind.co.uk/,hello@warriorkind.co.uk,WarriorKind® is a community dedicated to normalising conversations around mental health and well being.   The WarriorKind® community was built on our safe spaces where our members unite whilst sharing their stories and supporting each other. If you would like to become part of an empowering and inspirational community then please feel free to join one of our groups.  Updated from website: https://warriorkind.co.uk/,,12507364,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
143,08971205-35ff-4720-82f9-1ca3fa0ccd72,Julian Campbell Foundation,,"(None, None)",,02083640429,https://juliancampbellfoundation.org/,info@juliancampbellfoundation.org,"The Julian Campbell Foundation is a charity set up to help children, teenagers and young adults who have undiagnosed forms of mental distress such as stress, anxiety or depression. Our purpose is to raise awareness of mental health difficulties amongst young people. Our aim is to identify and support young people experiencing mental health difficulties to reach their academic and social potential. We do this by providing mood management strategies alongside a mentoring service.  We have a spectrum of experience from high risk mentees of self harmers and suicide attempts to low risk issues with relationships at home/school. In addition we use mood maps to help identify a young person's mood and to formalise a strategy to go where they want to be on a therapeutic basis. Our charity can conduct those sessions either online or face-to-face.",1140206,06972092,Closed,09:00 – 14:30,09:00 – 14:30,09:00 – 14:30,Closed,Closed,Closed
144,1ecae85b-cd85-6ec6-8bf2-c1ab4b2475c0,Brighter Futures - Self Harm Support and Recovery,,"(None, None)",,07824505538,https://www.brighter-futures.org.uk/self-harm-support-recovery/,info@brighter-futures.org.uk,"Our Self-Harm Support and Recovery service offers support for anyone aged over 18 in Staffordshire who are living with self-harm or who has experienced suicidal thoughts at the point when a hospital visit or admission is neither wanted or needed.  How can Self-Harm Support and Recovery help me? Support will be tailored to each person’s needs. We will help develop new ways to cope and to reduce any isolation experienced. Support might include:  Tailored 1-2-1 support of up to six sessions at each person’s preferred pace.  A recovery plan developed with a dedicated support worker as part of a 1-2-1 support plan. Activities such as therapeutic art, crafts and mindfulness. Relaxation and distraction techniques. Social groups to help meet new people and share hobbies and interests with. Telephone support calls to provide out of hours support when many other services are closed.",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
145,1ecb67ec-10ef-64ae-95e8-ad64363c484d,Penumbra,,"(None, None)",,01382223487,https://www.penumbra.org.uk/about-us/,,"We are Penumbra Mental Health, a pioneering charity providing dedicated services for people with mild to serious and enduring mental ill health.  We support people on their journey to better mental health, by working with each person to find their own way forward. The power of people’s lived experience enables us to provide pioneering services which transform lives.",SC010387,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
146,1ece7ce2-8ad4-6df6-aa56-5f4a72a744fe,Muslim Women's Network,,"(None, None)",,01212369000,https://www.mwnhelpline.co.uk/,info@mwnhelpline.co.uk,"The helpline is a national specialist faith and culturally sensitive service that is confidential and non-judgmental, which offers information, support, guidance and referrals. We also provide holistic in depth support via case-workers for complex cases where service users need ongoing support which could last weeks or months. The helpline also acts as an interface or conduit between the victims and other specialist that can also provide support. Although, our service users are primarily Muslim women and girls, we also provide support to men (5% of callers) and to women of other faiths and no faith (e.g. 4%).   We provide help on about 43 issues. Two thirds of our service users contact us about different forms of abuse such as domestic abuse, honour-based abuse, forced marriage, sexual abuse, sexual harassment, stalking and revenge porn. Most callers also contact us about more than one issue. Half of callers also want help for their mental health such as for anxiety, depression, post-traumatic stress, self harm, suicidal thoughts and loneliness. For these callers we are able to make internal referrals to our counselling service or to try and identify local services in their areas.   Phone: 10am to 4pm (Mon To Fri) 0800 999 5786 (free from mobiles and landlines) 0741 520 6936 (Usual call rates apply) Text us 07415 206 936",1155092,,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,10:00 – 16:00,Closed,Closed
147,1ed09cb1-e056-6c8e-8c44-bb272bf27d61,Togetherall (North Cumbria),,"(None, None)",,02034056196,https://togetherall.com/en-gb/,theteam@togetherall.com,Togetherall is a free and anonymous online community available 24/7 to all residents aged 16+ living in North Cumbria looking for mental health support and a sense of connection.,,06227377,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
148,1ed0f302-f36b-6c46-8f61-4595000267fc,"ChatHealth, Sussex Community NHS Foundation Trust",,"(None, None)",,0748063542407480635423,https://www.sussexcommunity.nhs.uk/services/chathealth-text-messaging-service/108923,,"ChatHealth is a secure and confidential text messaging service for young people, aged 11-19. It provides an easy and anonymous access with a healthcare professional for advice and support.  The service provides information about sensitive issues on:  stress and anxiety bullying self-harm alcohol and drugs sex, contraception and relationships sensitive issues any other health matters you are concerned about  Texts will be responded to by the school nursing team within one working day.  The service also provides more information about accessing other local services including getting help with emotional health, weight management and healthy relationships.  If you live in West Sussex, you can text 07480 635424. If you live in Brighton & Hove, you can text 07480 635423. Opening Hours: Monday to Friday, 9am - 4.30pm excluding bank holidays. Outside of these hours, an automated message is sent with advice on where to get help if the question is urgent.  Information sourced from website: https://www.sussexcommunity.nhs.uk/services/chathealth-text-messaging-service/108923",,,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,09:00 – 16:30,Closed,Closed
